[INFO] | 2023-07-06 06:21:18 AM | analyzer.HoldefiSettings_1 | Analysis started at: 2023-07-06 06:21:18 AM
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Return summary generated for beforeChangeSupplyRate
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Processed function beforeChangeSupplyRate
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Generating return summary for beforeChangeBorrowRate
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Return summary generated for beforeChangeBorrowRate
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Processed function beforeChangeBorrowRate
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Generating return summary for reserveSettlement
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Return summary generated for reserveSettlement
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Processed function reserveSettlement
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Generating return summary for constructor
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Return summary generated for constructor
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Range graph generated
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Processed function constructor
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Generating return summary for acceptTransferOwnership
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Return summary generated for acceptTransferOwnership
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Range graph generated
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Processed function acceptTransferOwnership
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Generating return summary for fallback
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Return summary generated for fallback
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Processed function fallback
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Generating return summary for getMarketsList
[WARNING] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | No lvalue eligible assignment, is this some bug!
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Return summary generated for getMarketsList
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Processed function getMarketsList
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Generating return summary for resetPromotionRate
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Return summary generated for resetPromotionRate
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Range graph generated
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Processed function resetPromotionRate
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Generating return summary for activateMarketInternal
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Return summary generated for activateMarketInternal
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Range graph generated
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Processed function activateMarketInternal
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Generating return summary for activateCollateralInternal
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Return summary generated for activateCollateralInternal
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Range graph generated
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Processed function activateCollateralInternal
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Generating return summary for setBonusRateInternal
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Return summary generated for setBonusRateInternal
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Range graph generated
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Processed function setBonusRateInternal
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Generating return summary for onlyOwner
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Return summary generated for onlyOwner
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Processed function onlyOwner
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Generating return summary for marketIsExist
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Return summary generated for marketIsExist
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Processed function marketIsExist
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Generating return summary for collateralIsExist
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Return summary generated for collateralIsExist
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Processed function collateralIsExist
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Generating return summary for setBorrowRateInternal
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Return summary generated for setBorrowRateInternal
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Range graph generated
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Processed function setBorrowRateInternal
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Generating return summary for setSuppliersShareRateInternal
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Return summary generated for setSuppliersShareRateInternal
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Range graph generated
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Processed function setSuppliersShareRateInternal
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Generating return summary for setValueToLoanRateInternal
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Return summary generated for setValueToLoanRateInternal
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Range graph generated
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Processed function setValueToLoanRateInternal
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Generating return summary for setPenaltyRateInternal
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Return summary generated for setPenaltyRateInternal
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Range graph generated
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Processed function setPenaltyRateInternal
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Generating return summary for getInterests
[WARNING] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | No lvalue eligible assignment, is this some bug!
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Return summary generated for getInterests
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Processed function getInterests
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Generating return summary for transferOwnership
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Return summary generated for transferOwnership
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Range graph generated
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Processed function transferOwnership
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Generating return summary for removeMarket
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Return summary generated for removeMarket
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Range graph generated
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Processed function removeMarket
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Generating return summary for setHoldefiContract
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Return summary generated for setHoldefiContract
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Range graph generated
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Processed function setHoldefiContract
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Generating return summary for setPromotionRate
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Return summary generated for setPromotionRate
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Range graph generated
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Processed function setPromotionRate
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Generating return summary for activateMarket
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Return summary generated for activateMarket
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Range graph generated
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Processed function activateMarket
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Generating return summary for activateCollateral
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Return summary generated for activateCollateral
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Range graph generated
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Processed function activateCollateral
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Generating return summary for setBonusRate
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Return summary generated for setBonusRate
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Range graph generated
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Processed function setBonusRate
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Generating return summary for transferOwnership
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Return summary generated for transferOwnership
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Range graph generated
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Processed function transferOwnership
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Generating return summary for deactivateMarket
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Return summary generated for deactivateMarket
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Range graph generated
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Processed function deactivateMarket
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Generating return summary for deactivateCollateral
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Return summary generated for deactivateCollateral
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Range graph generated
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Processed function deactivateCollateral
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Generating return summary for setBorrowRate
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Return summary generated for setBorrowRate
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Range graph generated
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Processed function setBorrowRate
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Generating return summary for setSuppliersShareRate
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Return summary generated for setSuppliersShareRate
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Range graph generated
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Processed function setSuppliersShareRate
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Generating return summary for addMarket
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Return summary generated for addMarket
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Range graph generated
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Processed function addMarket
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Generating return summary for setValueToLoanRate
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Return summary generated for setValueToLoanRate
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Range graph generated
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Processed function setValueToLoanRate
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Generating return summary for setPenaltyRate
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Return summary generated for setPenaltyRate
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Range graph generated
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Processed function setPenaltyRate
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Generating return summary for addCollateral
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Return summary generated for addCollateral
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Range graph generated
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Processed function addCollateral
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Value Range Analysis took 0.022653 seconds
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Value Range Analysis finished
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Storage dependency graph compostion started!
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Storage dependency graph compostion finished!
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Dependency detection started!
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Dependency detection finished!
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Static Analysis took 2.529509 seconds
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Dependency does not exist
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Symbolic execution is not needed!
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Analysis finished!
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Analysis took 2.529660 seconds
[INFO] | 2023-07-06 06:21:20 AM | analyzer.HoldefiSettings_1 | Analysis finished at: 2023-07-06 06:21:20 AM
