[INFO] | 2023-07-06 06:23:13 AM | analyzer.kickico_token_v1_1 | Analysis started at: 2023-07-06 06:23:13 AM
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for _frozen_add
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for _frozen_add
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function _frozen_add
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for increaseAllowance
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for increaseAllowance
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function increaseAllowance
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for _transfer
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for _transfer
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function _transfer
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for _mint
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for _mint
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function _mint
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for _frozen_add
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for _frozen_add
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function _frozen_add
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for increaseAllowance
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for increaseAllowance
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function increaseAllowance
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for _transfer
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for _transfer
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function _transfer
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for _mint
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for _mint
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function _mint
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for _frozen_sub
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for _frozen_sub
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function _frozen_sub
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for _frozen_sub
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for _frozen_sub
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function _frozen_sub
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for accountBalance
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for accountBalance
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function accountBalance
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for decreaseAllowance
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for decreaseAllowance
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function decreaseAllowance
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for _burn
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for _burn
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function _burn
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for _frozen_sub
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for _frozen_sub
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function _frozen_sub
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for accountBalance
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for accountBalance
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function accountBalance
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for decreaseAllowance
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for decreaseAllowance
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function decreaseAllowance
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for _burn
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for _burn
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function _burn
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for frozenbalanceOf
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for frozenbalanceOf
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function frozenbalanceOf
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for approve
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for approve
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function approve
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for addWhitelisted
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for addWhitelisted
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function addWhitelisted
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for removeWhitelisted
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for removeWhitelisted
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function removeWhitelisted
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for pauseTrigger
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for pauseTrigger
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function pauseTrigger
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for changeOwner
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for changeOwner
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function changeOwner
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for burnTrigger
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for burnTrigger
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function burnTrigger
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for frozenbalanceOf
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for frozenbalanceOf
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function frozenbalanceOf
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for approve
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for approve
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function approve
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for addWhitelisted
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for addWhitelisted
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function addWhitelisted
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for removeWhitelisted
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for removeWhitelisted
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function removeWhitelisted
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for pauseTrigger
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for pauseTrigger
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function pauseTrigger
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for changeOwner
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for changeOwner
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function changeOwner
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for burnTrigger
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for burnTrigger
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function burnTrigger
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for _freeze
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for _freeze
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function _freeze
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for _mintfrozen
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for _mintfrozen
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function _mintfrozen
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for mint
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for mint
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function mint
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for dropBatchToken
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for dropBatchToken
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function dropBatchToken
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for _freeze
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for _freeze
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function _freeze
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for _mintfrozen
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for _mintfrozen
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function _mintfrozen
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for mint
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for mint
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function mint
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for dropBatchToken
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for dropBatchToken
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function dropBatchToken
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for _melt
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for _melt
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function _melt
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for _burnFrozen
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for _burnFrozen
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function _burnFrozen
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for transferFrozenToken
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for transferFrozenToken
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function transferFrozenToken
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for transfer
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for transfer
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function transfer
