[INFO] | 2023-07-06 07:39:16 AM | analyzer.VToken_1 | Analysis started at: 2023-07-06 07:39:16 AM
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for slitherConstructorConstantVariables
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Range graph generated
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function slitherConstructorConstantVariables
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for slitherConstructorConstantVariables
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for slitherConstructorConstantVariables
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Range graph generated
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function slitherConstructorConstantVariables
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for slitherConstructorConstantVariables
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for slitherConstructorConstantVariables
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Range graph generated
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function slitherConstructorConstantVariables
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for enterMarkets
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for enterMarkets
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function enterMarkets
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for exitMarket
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for exitMarket
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function exitMarket
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for mintAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for mintAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function mintAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for mintVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for mintVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function mintVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for redeemAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for redeemAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function redeemAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for redeemVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for redeemVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function redeemVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for borrowAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for borrowAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function borrowAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for borrowVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for borrowVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function borrowVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for repayBorrowAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for repayBorrowAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function repayBorrowAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for repayBorrowVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for repayBorrowVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function repayBorrowVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for liquidateBorrowAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for liquidateBorrowAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function liquidateBorrowAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for liquidateBorrowVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for liquidateBorrowVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function liquidateBorrowVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for seizeAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for seizeAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function seizeAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for seizeVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for seizeVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function seizeVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for transferAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for transferAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function transferAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for transferVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for transferVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function transferVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for liquidateCalculateSeizeTokens
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for liquidateCalculateSeizeTokens
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function liquidateCalculateSeizeTokens
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for setMintedVAIOf
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for setMintedVAIOf
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function setMintedVAIOf
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for enterMarkets
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for enterMarkets
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function enterMarkets
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for exitMarket
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for exitMarket
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function exitMarket
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for mintAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for mintAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function mintAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for mintVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for mintVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function mintVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for redeemAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for redeemAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function redeemAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for redeemVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for redeemVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function redeemVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for borrowAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for borrowAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function borrowAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for borrowVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for borrowVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function borrowVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for repayBorrowAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for repayBorrowAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function repayBorrowAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for repayBorrowVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for repayBorrowVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function repayBorrowVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for liquidateBorrowAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for liquidateBorrowAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function liquidateBorrowAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for liquidateBorrowVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for liquidateBorrowVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function liquidateBorrowVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for seizeAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for seizeAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function seizeAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for seizeVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for seizeVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function seizeVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for transferAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for transferAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function transferAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for transferVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for transferVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function transferVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for liquidateCalculateSeizeTokens
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for liquidateCalculateSeizeTokens
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function liquidateCalculateSeizeTokens
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for setMintedVAIOf
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for setMintedVAIOf
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function setMintedVAIOf
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for liquidateVAICalculateSeizeTokens
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for liquidateVAICalculateSeizeTokens
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function liquidateVAICalculateSeizeTokens
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for enterMarkets
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for enterMarkets
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function enterMarkets
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for exitMarket
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for exitMarket
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function exitMarket
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for mintAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for mintAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function mintAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for mintVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for mintVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function mintVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for redeemAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for redeemAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function redeemAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for redeemVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for redeemVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function redeemVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for borrowAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for borrowAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function borrowAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for borrowVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for borrowVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function borrowVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for repayBorrowAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for repayBorrowAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function repayBorrowAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for repayBorrowVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for repayBorrowVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function repayBorrowVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for liquidateBorrowAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for liquidateBorrowAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function liquidateBorrowAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for liquidateBorrowVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for liquidateBorrowVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function liquidateBorrowVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for seizeAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for seizeAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function seizeAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for seizeVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for seizeVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function seizeVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for transferAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for transferAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function transferAllowed
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for transferVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for transferVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function transferVerify
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for liquidateCalculateSeizeTokens
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for liquidateCalculateSeizeTokens
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function liquidateCalculateSeizeTokens
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for setMintedVAIOf
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for setMintedVAIOf
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function setMintedVAIOf
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for liquidateVAICalculateSeizeTokens
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for liquidateVAICalculateSeizeTokens
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function liquidateVAICalculateSeizeTokens
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for updatePendingRewards
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for updatePendingRewards
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function updatePendingRewards
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for treasuryAddress
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for treasuryAddress
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function treasuryAddress
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Generating return summary for treasuryPercent
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Return summary generated for treasuryPercent
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | State variable assignement do not exist
[INFO] | 2023-07-06 07:39:53 AM | analyzer.VToken_1 | Processed function treasuryPercent
